"X","scientific.name","area","target","category","sp.file","taxa","InPA","OutPA","prop","rijid","originalname"
1027,"Lepilemur sahamalaza",248.563284240553,248.563284240553,"CR","E:/Priority program/WJY/AOH/Species_table/mammal/Lepilemur sahamalaza.csv","mammal",170.518601036437,78.0446832041162,1,501027,"Lepilemur sahamalaza"
1028,"Pipistrellus raceyi",10196.26870293,6337.07942865163,"DD","E:/Priority program/WJY/AOH/Species_table/mammal/Pipistrellus raceyi.csv","mammal",3206.33620776153,6989.93249516842,0.447846616111032,501028,"Pipistrellus raceyi"
1029,"Cratogeomys goldmani",119472.509388957,26326.4022214722,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Cratogeomys goldmani.csv","mammal",12047.9265790643,107424.582809893,0.132912570747691,501029,"Cratogeomys goldmani"
1030,"Alticola olchonensis",44.8908723560218,44.8908723560218,"EN","E:/Priority program/WJY/AOH/Species_table/mammal/Alticola olchonensis.csv","mammal",44.8908723560218,0,NA,501030,"Alticola olchonensis"
1031,"Pipistrellus pygmaeus",1551782.58377096,155178.258377096,"LC","E:/Priority program/Re-PriorityProgram20220903/Reproject&Resample/Species_table/mammal/Pipistrellus pygmaeus_1.csv","mammal",456457.061886387,1095325.52188457,-0.2750586903069,501031,"Pipistrellus pygmaeus"
1032,"Myotis occultus",733537.018248151,73353.7018248151,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Myotis occultus.csv","mammal",98790.6527986655,634746.365449486,-0.0400742974355096,501032,"Myotis occultus"
1033,"Rhinolophus siamensis",509370.221015483,50937.0221015483,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Rhinolophus siamensis.csv","mammal",108090.753735162,401279.467280321,-0.142429581413431,501033,"Rhinolophus siamensis"
1034,"Echimys vieirai",62243.5334183379,20331.0219041804,"DD","E:/Priority program/WJY/AOH/Species_table/mammal/Echimys vieirai.csv","mammal",30291.6800402842,31951.8533780537,-0.311758630402804,501034,"Echimys vieirai"
1035,"Thylamys karimii",785978.277032926,78597.8277032926,"VU","E:/Priority program/WJY/AOH/Species_table/mammal/Thylamys karimii.csv","mammal",183099.903929734,602878.373103192,-0.1733402114524,501035,"Thylamys karimii"
1036,"Taeromys microbullatus",414.014942899798,414.014942899798,"DD","E:/Priority program/WJY/AOH/Species_table/mammal/Taeromys microbullatus.csv","mammal",414.014942899798,0,NA,501036,"Taeromys microbullatus"
1037,"Neacomys musseri",140642.710807692,27251.4974487981,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Neacomys musseri.csv","mammal",79356.1474625498,61286.5633451422,-0.850194171588944,501037,"Neacomys musseri"
1038,"Sorex mediopua",18465.2848255616,9688.89262469474,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Sorex mediopua.csv","mammal",7357.81636878624,11107.4684567753,0.209867651030881,501038,"Sorex mediopua"
1039,"Leptonycteris yerbabuenae",534242.933488708,53424.2933488708,"NT","E:/Priority program/WJY/AOH/Species_table/mammal/Leptonycteris yerbabuenae.csv","mammal",194949.832191322,339293.101297386,-0.417120306048165,501039,"Leptonycteris yerbabuenae"
1040,"Pogonomelomys brassi",100594.378423786,24986.6103724306,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Pogonomelomys brassi.csv","mammal",4391.92521292704,96202.4532108592,0.214070393546912,501040,"Pogonomelomys brassi"
1041,"Lepilemur betsileo",1820.96125591285,1643.05949517297,"EN","E:/Priority program/WJY/AOH/Species_table/mammal/Lepilemur betsileo.csv","mammal",1519.1038960192,301.85735989365,0.408637873754153,501041,"Lepilemur betsileo"
1042,"Myoprocta pratti",1915621.92554414,191562.192554414,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Myoprocta pratti.csv","mammal",884734.588440609,1030887.33710353,-0.672404443940024,501042,"Myoprocta pratti"
1043,"Plecotus sacrimontis",182146.383845114,27615.9596109809,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Plecotus sacrimontis.csv","mammal",51263.9895413462,130882.394303767,-0.180689476016565,501043,"Plecotus sacrimontis"
1044,"Necromys benefactus",351811.261684255,35181.1261684256,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Necromys benefactus.csv","mammal",39736.8984452474,312074.363239008,-0.0145991014951582,501044,"Necromys benefactus"
1045,"Notiosorex cockrumi",59279.8183237953,19834.3623159057,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Notiosorex cockrumi.csv","mammal",20340.3998252723,38939.418498523,-0.0130203651865739,501045,"Notiosorex cockrumi"
1046,"Thomasomys apeco",80.5024297728741,80.5024297728741,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Thomasomys apeco.csv","mammal",80.5024297728741,0,NA,501046,"Thomasomys apeco"
1047,"Vampyressa thyone",3015874.06565809,301587.406565809,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Vampyressa thyone.csv","mammal",1278503.46264834,1737370.60300975,-0.562296459591221,501047,"Vampyressa thyone"
1048,"Brucepattersonius igniventris",15332.133631795,8509.59610756623,"DD","E:/Priority program/WJY/AOH/Species_table/mammal/Brucepattersonius igniventris.csv","mammal",4966.19235010866,10365.9412816863,0.341823444283647,501048,"Brucepattersonius igniventris"
1049,"Melomys fulgens",79.8400204911258,79.8400204911258,"DD","E:/Priority program/WJY/AOH/Species_table/mammal/Melomys fulgens.csv","mammal",41.2212441092372,38.6187763818886,1,501049,"Melomys fulgens"
1050,"Phyllotis anitae",12430.4053665853,7324.18660637358,"DD","E:/Priority program/WJY/AOH/Species_table/mammal/Phyllotis anitae.csv","mammal",2167.72022867869,10262.6851379066,0.502436172286104,501050,"Phyllotis anitae"
1051,"Scotophilus tandrefana",10851.5073325259,6634.15192558045,"DD","E:/Priority program/WJY/AOH/Species_table/mammal/Scotophilus tandrefana.csv","mammal",5812.20360945102,5039.30372307488,0.162929152609645,501051,"Scotophilus tandrefana"
1052,"Akodon pervalens",25789.6365198385,12127.6628332173,"DD","E:/Priority program/WJY/AOH/Species_table/mammal/Akodon pervalens.csv","mammal",8004.18510408201,17785.4514157565,0.231824571267922,501052,"Akodon pervalens"
1053,"Lepilemur petteri",438.289961405976,438.289961405976,"EN","E:/Priority program/WJY/AOH/Species_table/mammal/Lepilemur petteri.csv","mammal",74.028940924976,364.261020481001,1,501053,"Lepilemur petteri"
1054,"Calomys tocantinsi",132320.79791235,26954.537220496,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Calomys tocantinsi.csv","mammal",46344.3760381326,85976.4218742173,-0.225528054340746,501054,"Calomys tocantinsi"
1055,"Myotis alcathoe",228514.087641894,26198.6165510218,"DD","E:/Priority program/WJY/AOH/Species_table/mammal/Myotis alcathoe.csv","mammal",68066.9309756844,160447.156666209,-0.260952214750042,501055,"Myotis alcathoe"
1056,"Phyllomys kerri",62.3231400397933,62.3231400397933,"DD","E:/Priority program/WJY/AOH/Species_table/mammal/Phyllomys kerri.csv","mammal",61.5481555983125,0.774984441480748,NA,501056,"Phyllomys kerri"
1057,"Habromys delicatulus",271.014078641709,271.014078641709,"EN","E:/Priority program/WJY/AOH/Species_table/mammal/Habromys delicatulus.csv","mammal",42.2501472378057,228.763931403903,1,501057,"Habromys delicatulus"
1058,"Mirza zaza",7628.58453801429,5101.99149773458,"VU","E:/Priority program/WJY/AOH/Species_table/mammal/Mirza zaza.csv","mammal",3316.8085093425,4311.77602867179,0.414057063326374,501058,"Mirza zaza"
1059,"Pteropus rennelli",385.318848898904,385.318848898904,"EN","E:/Priority program/WJY/AOH/Species_table/mammal/Pteropus rennelli.csv","mammal",19.8195491775454,365.499299721359,1,501059,"Pteropus rennelli"
1060,"Bdeogale omnivora",21073.257855976,10603.519223673,"VU","E:/Priority program/WJY/AOH/Species_table/mammal/Bdeogale omnivora.csv","mammal",5994.19955368146,15079.0583022946,0.305656873797997,501060,"Bdeogale omnivora"
1061,"Ctenomys bergi",5087.2219374027,3738.3051077834,"EN","E:/Priority program/WJY/AOH/Species_table/mammal/Ctenomys bergi.csv","mammal",48.6687186448168,5038.55321875789,0.732235013894402,501061,"Ctenomys bergi"
1062,"Notiosorex villai",5095.22849948006,3742.88256828587,"VU","E:/Priority program/WJY/AOH/Species_table/mammal/Notiosorex villai.csv","mammal",1655.91599247375,3439.31250700631,0.606571677813318,501062,"Notiosorex villai"
1063,"Calomys expulsus",946204.789461499,94620.4789461499,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Calomys expulsus.csv","mammal",116838.171965745,829366.617495755,-0.0267891377268902,501063,"Calomys expulsus"
1064,"Lasiurus varius",150108.485553494,27491.9044601312,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Lasiurus varius.csv","mammal",29875.503609487,120232.981944007,-0.0198283318916761,501064,"Lasiurus varius"
1065,"Leopoldamys ciliatus",51086.7630510955,18331.66873235,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Leopoldamys ciliatus.csv","mammal",22841.7653806805,28244.997670415,-0.159715337770854,501065,"Leopoldamys ciliatus"
1066,"Akodon reigi",12831.1030105489,7493.92841535985,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Akodon reigi.csv","mammal",3930.27616333986,8900.826847209,0.400337078651685,501066,"Akodon reigi"
1067,"Tokudaia tokunoshimensis",83.8776336520231,83.8776336520231,"EN","E:/Priority program/WJY/AOH/Species_table/mammal/Tokudaia tokunoshimensis.csv","mammal",79.4126431524757,4.46499049954747,1,501067,"Tokudaia tokunoshimensis"
1068,"Dendrolagus pulcherrimus",158.014438776748,158.014438776748,"CR","E:/Priority program/WJY/AOH/Species_table/mammal/Dendrolagus pulcherrimus.csv","mammal",140.496006752563,17.5184320241849,1,501068,"Dendrolagus pulcherrimus"
1069,"Myotis macropus",38871.2962502742,15679.7875279555,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Myotis macropus.csv","mammal",6148.58612700543,32722.7101232688,0.291271927143818,501069,"Myotis macropus"
1070,"Sorex orizabae",48632.4961083496,17841.2735623602,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Sorex orizabae.csv","mammal",17510.3507917298,31122.1453166198,0.0106034316560632,501070,"Sorex orizabae"
1071,"Pseudochirulus larvatus",115392.689644198,26080.9181465125,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Pseudochirulus larvatus.csv","mammal",27221.6777971586,88171.0118470396,-0.0129407628358531,501071,"Pseudochirulus larvatus"
1072,"Rattus salocco",1430.68883434053,1347.16585782534,"DD","E:/Priority program/WJY/AOH/Species_table/mammal/Rattus salocco.csv","mammal",1289.86699844132,140.82183589921,0.407142857142857,501072,"Rattus salocco"
1073,"Paramelomys gressitti",75.4805387487412,75.4805387487412,"EN","E:/Priority program/WJY/AOH/Species_table/mammal/Paramelomys gressitti.csv","mammal",12.1695914588009,63.3109472899403,1,501073,"Paramelomys gressitti"
1074,"Coendou quichua",371739.097784132,37173.9097784132,"DD","E:/Priority program/WJY/AOH/Species_table/mammal/Coendou quichua.csv","mammal",94330.1366152919,277408.96116884,-0.20603947975545,501074,"Coendou quichua"
1075,"Gerbillus percivali",15.6631491120782,15.6631491120782,"DD","E:/Priority program/WJY/AOH/Species_table/mammal/Gerbillus percivali.csv","mammal",10.9897563431379,4.67339276894036,1,501075,"Gerbillus percivali"
1076,"Phyllomys medius",299933.698636096,29993.3698636096,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Phyllomys medius.csv","mammal",59377.8024920233,240555.896144073,-0.122155016524288,501076,"Phyllomys medius"
1077,"Cryptonanus guahybae",3643.72506647952,2875.77174190579,"DD","E:/Priority program/WJY/AOH/Species_table/mammal/Cryptonanus guahybae.csv","mammal",106.393875195759,3537.33119128376,0.782866836301951,501077,"Cryptonanus guahybae"
1078,"Lonchophylla concava",100417.665257935,24971.4956280401,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Lonchophylla concava.csv","mammal",29555.6882567469,70861.9770011881,-0.0647041390892028,501078,"Lonchophylla concava"
1079,"Lepilemur seali",381.223626059407,381.223626059407,"VU","E:/Priority program/WJY/AOH/Species_table/mammal/Lepilemur seali.csv","mammal",255.303624144807,125.9200019146,1,501079,"Lepilemur seali"
1080,"Mazama nemorivaga",6409843.7400059,640984.37400059,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Mazama nemorivaga.csv","mammal",3230382.94602774,3179460.79397816,-0.814414711932215,501080,"Mazama nemorivaga"
1081,"Lepilemur tymerlachsoni",9.4436445941622,9.4436445941622,"CR","E:/Priority program/WJY/AOH/Species_table/mammal/Lepilemur tymerlachsoni.csv","mammal",9.4436445941622,0,NA,501081,"Lepilemur tymerlachsoni"
1082,"Peromyscus sagax",1260.9440224181,1213.28870237822,"DD","E:/Priority program/WJY/AOH/Species_table/mammal/Peromyscus sagax.csv","mammal",42.3189323608734,1218.62509005723,0.960591133004926,501082,"Peromyscus sagax"
1083,"Crocidura musseri",76.5628633607063,76.5628633607063,"DD","E:/Priority program/WJY/AOH/Species_table/mammal/Crocidura musseri.csv","mammal",76.5628633607063,0,NA,501083,"Crocidura musseri"
1084,"Lemmus trimucronatus",2048029.12894256,204802.912894256,"LC","E:/Priority program/Re-PriorityProgram20220903/Reproject&Resample/Species_table/mammal/Lemmus trimucronatus_1.csv","mammal",423180.338482803,1624848.79045976,-0.134398614117659,501084,"Lemmus trimucronatus"
1085,"Pronolagus saundersiae",5784.1338455981,4129.38031660586,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Pronolagus saundersiae.csv","mammal",1112.25637420149,4671.87747139662,0.645900235495611,501085,"Pronolagus saundersiae"
1086,"Tympanoctomys loschalchalerosorum",0,0,"CR","E:/Priority program/WJY/AOH/Species_table/mammal/Tympanoctomys loschalchalerosorum.csv","mammal",0,0,NA,501086,"Tympanoctomys loschalchalerosorum"
1087,"Melomys caurinus",730.737877053511,730.737877053511,"EN","E:/Priority program/WJY/AOH/Species_table/mammal/Melomys caurinus.csv","mammal",435.457586144743,295.280290908767,1,501087,"Melomys caurinus"
1088,"Sapajus nigritus",451195.406583047,45119.5406583047,"NT","E:/Priority program/WJY/AOH/Species_table/mammal/Sapajus nigritus.csv","mammal",81781.1385716796,369414.268011367,-0.0992436669969194,501088,"Sapajus nigritus"
1089,"Paramelomys steini",88.121474005034,88.121474005034,"DD","E:/Priority program/WJY/AOH/Species_table/mammal/Paramelomys steini.csv","mammal",53.8224636338385,34.2990103711956,1,501089,"Paramelomys steini"
1090,"Melomys frigicola",133.7554305057,133.7554305057,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Melomys frigicola.csv","mammal",3.21418987185862,130.541240633842,1,501090,"Melomys frigicola"
1091,"Crocidura ramona",1357.23141528161,1289.65764774891,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Crocidura ramona.csv","mammal",691.126659257299,666.104756024311,0.897897897897898,501091,"Crocidura ramona"
1092,"Rhynchomys banahao",12.6448191645265,12.6448191645265,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Rhynchomys banahao.csv","mammal",12.6448191645265,0,-Inf,501092,"Rhynchomys banahao"
1093,"Oxymycterus caparoae",711.23716953896,711.23716953896,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Oxymycterus caparoae.csv","mammal",670.872749596056,40.3644199429041,1,501093,"Oxymycterus caparoae"
1094,"Crocidura baluensis",1888.99696869578,1693.15386522952,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Crocidura baluensis.csv","mammal",1798.54294058121,90.4540281145634,-1.17777777777778,501094,"Crocidura baluensis"
1095,"Neacomys dubosti",208087.686602469,27032.8343653673,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Neacomys dubosti.csv","mammal",140802.392847379,67285.2937550908,-1.69086720665824,501095,"Neacomys dubosti"
1096,"Oligoryzomys fornesi",1419416.2175892,141941.62175892,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Oligoryzomys fornesi.csv","mammal",153310.139809781,1266106.07777942,-0.00897950092646271,501096,"Oligoryzomys fornesi"
1097,"Rattus arrogans",10603.6398889446,6522.55376154963,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Rattus arrogans.csv","mammal",7705.0919835727,2898.54790537187,-0.408212560386473,501097,"Rattus arrogans"
1098,"Lepilemur ankaranensis",900.190424972986,900.190424972986,"EN","E:/Priority program/WJY/AOH/Species_table/mammal/Lepilemur ankaranensis.csv","mammal",734.715291475502,165.475133497484,1,501098,"Lepilemur ankaranensis"
1099,"Dendrolagus notatus",61548.0936494284,20216.5870423749,"EN","E:/Priority program/WJY/AOH/Species_table/mammal/Dendrolagus notatus.csv","mammal",7563.78595844352,53984.3076909849,0.234365737996443,501099,"Dendrolagus notatus"
1100,"Crocidura indochinensis",130073.692434363,26859.9394832385,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Crocidura indochinensis.csv","mammal",24599.446330135,105474.246104228,0.021427081555644,501100,"Crocidura indochinensis"
1101,"Cryptotis peruviensis",3157.482933119,2565.72724068577,"DD","E:/Priority program/WJY/AOH/Species_table/mammal/Cryptotis peruviensis.csv","mammal",879.281298037696,2278.20163508131,0.740122914837577,501101,"Cryptotis peruviensis"
1102,"Lonchophylla orcesi",1032.46845766728,1027.09108559186,"DD","E:/Priority program/WJY/AOH/Species_table/mammal/Lonchophylla orcesi.csv","mammal",1032.46845766728,0,-Inf,501102,"Lonchophylla orcesi"
1103,"Calomys fecundus",31925.9685026308,13902.5272416687,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Calomys fecundus.csv","mammal",10124.6572224738,21801.311280157,0.173248933535159,501103,"Calomys fecundus"
1104,"Coendou melanurus",1295961.22539335,129596.122539335,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Coendou melanurus.csv","mammal",804371.445389928,491589.780003426,-1.37264259371141,501104,"Coendou melanurus"
1105,"Hipposideros inornatus",3938.62090170921,3058.55237415138,"VU","E:/Priority program/WJY/AOH/Species_table/mammal/Hipposideros inornatus.csv","mammal",3938.62090170921,0,-Inf,501105,"Hipposideros inornatus"
1106,"Pipistrellus hesperidus",912326.766601586,91232.6766601586,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Pipistrellus hesperidus.csv","mammal",285086.257449798,627240.509151788,-0.309058733499139,501106,"Pipistrellus hesperidus"
1107,"Crocidura brunnea",7365.43264980675,4968.14108414731,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Crocidura brunnea.csv","mammal",2805.72591576441,4559.70673404234,0.474226804123711,501107,"Crocidura brunnea"
1108,"Caenolestes condorensis",42.8526685907487,42.8526685907487,"VU","E:/Priority program/WJY/AOH/Species_table/mammal/Caenolestes condorensis.csv","mammal",42.8526685907487,0,NA,501108,"Caenolestes condorensis"
1109,"Wiedomys cerradensis",139290.423540638,27208.8330066858,"DD","E:/Priority program/WJY/AOH/Species_table/mammal/Wiedomys cerradensis.csv","mammal",22190.2140487829,117100.209491856,0.0428522630230572,501109,"Wiedomys cerradensis"
1110,"Cricetulus lama",15989.1940688413,8764.91198519306,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Cricetulus lama.csv","mammal",4510.52638059512,11478.6676882462,0.370622059592263,501110,"Cricetulus lama"
1111,"Niviventer fraternus",28522.1671910333,12944.4366747453,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Niviventer fraternus.csv","mammal",13072.190218858,15449.9769721753,-0.0082853259110622,501111,"Niviventer fraternus"
1112,"Moschus cupreus",107730.16493829,25555.6188804979,"EN","E:/Priority program/WJY/AOH/Species_table/mammal/Moschus cupreus.csv","mammal",18063.5313787753,89666.6335595148,0.0835545245689559,501112,"Moschus cupreus"
1113,"Isothrix negrensis",285210.740620104,28521.0740620104,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Isothrix negrensis.csv","mammal",117560.073072246,167650.667547857,-0.531100507008649,501113,"Isothrix negrensis"
1114,"Akodon philipmyersi",147.124245814347,147.124245814347,"DD","E:/Priority program/WJY/AOH/Species_table/mammal/Akodon philipmyersi.csv","mammal",9.61188096895496,137.512364845392,1,501114,"Akodon philipmyersi"
1115,"Lasiurus insularis",64539.7085089369,20699.9394050681,"VU","E:/Priority program/WJY/AOH/Species_table/mammal/Lasiurus insularis.csv","mammal",11780.4304841802,52759.2780247567,0.169051725771906,501115,"Lasiurus insularis"
1116,"Antechinus subtropicus",14.5975291155106,14.5975291155106,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Antechinus subtropicus.csv","mammal",0.150142269474625,14.447386846036,1,501116,"Antechinus subtropicus"
1117,"Cryptotis tropicalis",8646.94616811763,5606.46074972696,"DD","E:/Priority program/WJY/AOH/Species_table/mammal/Cryptotis tropicalis.csv","mammal",2872.6476711132,5774.29849700442,0.473328714928992,501117,"Cryptotis tropicalis"
1118,"Rhipidomys gardneri",148958.505338631,27468.0164517486,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Rhipidomys gardneri.csv","mammal",82299.9040985551,66658.6012400755,-0.822586936301719,501118,"Rhipidomys gardneri"
1119,"Chodsigoa sodalis",4414.03008844466,3345.74225697633,"DD","E:/Priority program/WJY/AOH/Species_table/mammal/Chodsigoa sodalis.csv","mammal",3008.48742989035,1405.54265855431,0.239857651245552,501119,"Chodsigoa sodalis"
1120,"Lepilemur hubbardorum",133.62436064695,133.62436064695,"EN","E:/Priority program/WJY/AOH/Species_table/mammal/Lepilemur hubbardorum.csv","mammal",128.94281477909,4.6815458678594,1,501120,"Lepilemur hubbardorum"
1121,"Pogonomys fergussoniensis",1062.39261866941,1051.91173359175,"EN","E:/Priority program/WJY/AOH/Species_table/mammal/Pogonomys fergussoniensis.csv","mammal",341.207010388478,721.185608280936,0.984743411927878,501121,"Pogonomys fergussoniensis"
1122,"Melomys lutillus",17891.0662456817,9479.72241621344,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Melomys lutillus.csv","mammal",1463.09946165237,16427.9667840293,0.487977110854082,501122,"Melomys lutillus"
1123,"Nyctalus furvus",10643.1050586346,6540.3849437652,"EN","E:/Priority program/WJY/AOH/Species_table/mammal/Nyctalus furvus.csv","mammal",2536.87323692614,8106.23182170846,0.493831729583025,501123,"Nyctalus furvus"
1124,"Arvicola scherman",284934.68032009,28493.468032009,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Arvicola scherman.csv","mammal",89661.6237703838,195273.056549706,-0.313248631403215,501124,"Arvicola scherman"
1125,"Avahi betsileo",725.250330544825,725.250330544825,"EN","E:/Priority program/WJY/AOH/Species_table/mammal/Avahi betsileo.csv","mammal",438.218951535572,287.031379009253,1,501125,"Avahi betsileo"
1126,"Eonycteris robusta",79040.2427228721,22739.5228156167,"VU","E:/Priority program/WJY/AOH/Species_table/mammal/Eonycteris robusta.csv","mammal",20961.7641360857,58078.4785867865,0.0305967836358001,501126,"Eonycteris robusta"
1127,"Myotis moluccarum",655607.240940614,65560.7240940614,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Myotis moluccarum.csv","mammal",106616.211384417,548991.029556197,-0.0747844682335412,501127,"Myotis moluccarum"
1128,"Lepilemur grewcockorum",19.6922643798709,19.6922643798709,"CR","E:/Priority program/WJY/AOH/Species_table/mammal/Lepilemur grewcockorum.csv","mammal",0,19.6922643798709,1,501128,"Lepilemur grewcockorum"
1129,"Tapecomys primus",1294.5276025501,1240.05665152652,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Tapecomys primus.csv","mammal",37.5046005585638,1257.02300199154,0.956245027844073,501129,"Tapecomys primus"
1130,"Scotophilus marovaza",25802.9592748317,12131.7557289131,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Scotophilus marovaza.csv","mammal",8337.92910145384,17465.0301733779,0.217177211565989,501130,"Scotophilus marovaza"
1131,"Harpyionycteris celebensis",145072.548202732,27376.5216353532,"NT","E:/Priority program/WJY/AOH/Species_table/mammal/Harpyionycteris celebensis.csv","mammal",41174.1185271793,103898.429675553,-0.132803326339294,501131,"Harpyionycteris celebensis"
1132,"Sorex maritimensis",57396.895060886,19506.3476449854,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Sorex maritimensis.csv","mammal",4391.51351482343,53005.3815460626,0.285142911046128,501132,"Sorex maritimensis"
1133,"Cryptotis tamensis",1911.13053673491,1709.36388649736,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Cryptotis tamensis.csv","mammal",695.998307010731,1215.13222972418,0.833744855967078,501133,"Cryptotis tamensis"
1134,"Crocidura hutanis",11480.5520169697,6913.2726386343,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Crocidura hutanis.csv","mammal",2041.16951511931,9439.3825018504,0.516156372497087,501134,"Crocidura hutanis"
1135,"Carollia manu",3687.29479179355,2903.01451803393,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Carollia manu.csv","mammal",1321.85105334043,2365.44373845311,0.668498942917548,501135,"Carollia manu"
1136,"Myotis melanorhinus",884450.946970973,88445.0946970973,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Myotis melanorhinus.csv","mammal",182673.007237836,701777.939733137,-0.134270573130781,501136,"Myotis melanorhinus"
1137,"Rattus omichlodes",22.5358166996228,22.5358166996228,"DD","E:/Priority program/WJY/AOH/Species_table/mammal/Rattus omichlodes.csv","mammal",21.4952055041854,1.04061119543743,1,501137,"Rattus omichlodes"
1138,"Crocidura negligens",174493.17113757,27676.5184777625,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Crocidura negligens.csv","mammal",43133.1218302973,131360.049307272,-0.117669001218027,501138,"Crocidura negligens"
1139,"Alouatta puruensis",950858.694944759,95085.8694944759,"VU","E:/Priority program/WJY/AOH/Species_table/mammal/Alouatta puruensis.csv","mammal",521038.275416146,429820.419528613,-0.991003210646317,501139,"Alouatta puruensis"
1140,"Cryptotis alticola",19702.9476253715,10129.9506537838,"DD","E:/Priority program/WJY/AOH/Species_table/mammal/Cryptotis alticola.csv","mammal",6350.41033139206,13352.5372939795,0.283028759736369,501140,"Cryptotis alticola"
1141,"Peropteryx trinitatis",4400.62298847216,3337.76199588851,"DD","E:/Priority program/WJY/AOH/Species_table/mammal/Peropteryx trinitatis.csv","mammal",1597.64442224432,2802.97856622784,0.620985010706638,501141,"Peropteryx trinitatis"
1142,"Rungwecebus kipunji",46.9568822013367,46.9568822013367,"EN","E:/Priority program/WJY/AOH/Species_table/mammal/Rungwecebus kipunji.csv","mammal",46.9568822013367,0,NA,501142,"Rungwecebus kipunji"
1143,"Crocidura lepidura",208597.203470158,27015.8730830879,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Crocidura lepidura.csv","mammal",40888.9728610917,167708.230609066,-0.0827271209483149,501143,"Crocidura lepidura"
1144,"Neotoma leucodon",667313.500414514,66731.3500414514,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Neotoma leucodon.csv","mammal",82129.6884305193,585183.811983994,-0.026314845099738,501144,"Neotoma leucodon"
1145,"Cryptotis colombiana",3881.80574714791,3023.62610167914,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Cryptotis colombiana.csv","mammal",1142.58872128576,2739.21702586215,0.686746987951807,501145,"Cryptotis colombiana"
1146,"Lepilemur otto",1013.14216124097,1010.98596935358,"EN","E:/Priority program/WJY/AOH/Species_table/mammal/Lepilemur otto.csv","mammal",303.903827744162,709.238333496806,0.997179125528914,501146,"Lepilemur otto"
1147,"Spilogale gracilis",3593983.61972218,359398.361972218,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Spilogale gracilis.csv","mammal",570615.948538582,3023367.67118359,-0.0698618460808761,501147,"Spilogale gracilis"
1148,"Cynopterus luzoniensis",396228.918615627,39622.8918615627,"LC","E:/Priority program/WJY/AOH/Species_table/mammal/Cynopterus luzoniensis.csv","mammal",112584.0965822,283644.822033427,-0.257230895065646,501148,"Cynopterus luzoniensis"
